DR Number,Date Reported,Date Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO_Codes,Victim Age,Victim Sex,Victim_Descent,Premise Code,Premise Description,Address,Cross Street,Lat,Long,Latitude,Longitude
141713548,8/10/14,8/10/14,1200,17,Devonshire,1761,997,TRAFFIC COLLISION,Veh vs Bike,53,M,White,101,STREET,FARRALONE                    AV,HALSTED                      ST,34.2441,-118.6104,34.2441,-118.6104
141709719,5/12/14,5/11/14,1630,17,Devonshire,1785,997,TRAFFIC COLLISION,Veh vs Bike,,M,Other,101,STREET,LINDLEY                      AV,PARTHENIA                    ST,34.2301,-118.5273,34.2301,-118.5273
141713914,8/19/14,8/19/14,1420,17,Devonshire,1758,997,TRAFFIC COLLISION,Veh vs Bike,58,M,White,101,STREET,WOODLEY,DEVONSHIRE,34.2574,-118.4849,34.2574,-118.4849
141709465,5/7/14,5/6/14,1700,17,Devonshire,1729,997,TRAFFIC COLLISION,Veh vs Bike,,M,White,101,STREET,ZELZAH                       AV,LAHEY                        ST,34.2734,-118.5234,34.2734,-118.5234
141710461,5/29/14,5/28/14,2115,17,Devonshire,1725,997,TRAFFIC COLLISION,Veh vs Bike,,M,Other,101,STREET,DEVONSHIRE                   ST,CORBIN                       AV,34.2573,-118.5623,34.2573,-118.5623
141714677,9/5/14,9/5/14,1545,17,Devonshire,1722,997,TRAFFIC COLLISION,Veh vs Bike,27,M,Hispanic/Latin/Mexican,101,STREET,OWENSMOUTH                   AV,DEVONSHIRE                   ST,34.2583,-118.6017,34.2583,-118.6017
141711288,6/17/14,6/17/14,1000,17,Devonshire,1791,997,TRAFFIC COLLISION,Veh vs Bike,21,M,White,101,STREET,ROSCOE                       BL,OSO                          AV,34.2202,-118.5754,34.2202,-118.5754
141709191,4/30/14,4/30/14,1450,17,Devonshire,1764,997,TRAFFIC COLLISION,Veh vs Bike,54,M,Hispanic/Latin/Mexican,101,STREET,TAMPA,NORDHOFF,34.2355,-118.5536,34.2355,-118.5536
141718856,12/9/14,12/9/14,1115,17,Devonshire,1745,997,TRAFFIC COLLISION,Veh vs Bike,38,M,White,101,STREET,ENCINO                       BL,CHATSWORTH                   ST,34.2649,-118.5154,34.2649,-118.5154
141709136,4/29/14,4/29/14,1430,17,Devonshire,1781,997,TRAFFIC COLLISION,Veh vs Bike,52,M,Hispanic/Latin/Mexican,101,STREET,NORDHOFF                     ST,ETON                         AV,34.2355,-118.594,34.2355,-118.594
141709466,5/7/14,4/19/14,1400,17,Devonshire,1755,997,TRAFFIC COLLISION,Veh vs Bike,27,M,Black,101,STREET,ZELZAH,LASSEN,34.2504,-118.5234,34.2504,-118.5234
141714300,8/27/14,8/27/14,1750,17,Devonshire,1757,997,TRAFFIC COLLISION,Veh vs Bike,24,M,White,101,STREET,LASSEN                       ST,HAYVENHURST                  AV,34.2502,-118.4937,34.2502,-118.4937
141710713,6/4/14,6/4/14,1105,17,Devonshire,1794,997,TRAFFIC COLLISION,Veh vs Bike,39,F,White,101,STREET,ROSCOE                       BL,RESEDA                       BL,34.2207,-118.5361,34.2207,-118.5361
141718686,12/3/14,12/3/14,1705,17,Devonshire,1749,997,TRAFFIC COLLISION,Veh vs Bike,53,M,White,101,STREET,MONTGOMERY                   AV,DEVONSHIRE                   ST,34.2574,-118.4816,34.2574,-118.4816
141711986,7/6/14,7/5/14,2025,17,Devonshire,1735,997,TRAFFIC COLLISION,Veh vs Bike,23,M,White,101,STREET,CHATSWORTH                   ST,WHITE OAK                    AV,34.2649,-118.5197,34.2649,-118.5197
141714279,8/27/14,8/27/14,1640,17,Devonshire,1745,997,TRAFFIC COLLISION,Veh vs Bike,,M,Hispanic/Latin/Mexican,101,STREET,CHATSWORTH                   ST,WHITE OAK                    AV,34.2649,-118.5197,34.2649,-118.5197
141818259,10/7/14,10/7/14,1500,18,Southeast,1824,997,TRAFFIC COLLISION,Veh vs Bike,60,M,Hispanic/Latin/Mexican,101,STREET,CENTRAL                      AV,93RD                         ST,33.9518,-118.2554,33.9518,-118.2554
191904659,1/15/19,1/15/19,1410,19,Mission,1963,997,TRAFFIC COLLISION,Veh vs Bike,61,M,White,101,STREET,VAN NUYS                     BL,NOVICE                       ST,34.2437,-118.4502,34.2437,-118.4502
181911360,5/21/18,5/21/18,815,19,Mission,1967,997,TRAFFIC COLLISION,Veh vs Bike,,M,Hispanic/Latin/Mexican,101,STREET,CANTERBURY                   AV,TERRA BELLA                  ST,34.2433,-118.4389,34.2433,-118.4389
151904260,1/7/15,1/7/15,1038,19,Mission,1962,997,TRAFFIC COLLISION,Veh vs Bike,52,M,Hispanic/Latin/Mexican,101,STREET,SEPULVEDA                    BL,PLUMMER                      ST,34.2428,-118.4675,34.2428,-118.4675
161920839,10/28/16,10/28/16,1020,19,Mission,1962,997,TRAFFIC COLLISION,Veh vs Bike,47,M,Hispanic/Latin/Mexican,101,STREET,SEPULVEDA,PLUMMER,34.2428,-118.4675,34.2428,-118.4675
161919521,10/5/16,10/5/16,640,19,Mission,1962,997,TRAFFIC COLLISION,Veh vs Bike,,F,Hispanic/Latin/Mexican,101,STREET,PLUMMER                      ST,NOBLE                        AV,34.2428,-118.461,34.2428,-118.461
191917509,10/5/19,10/5/19,45,19,Mission,1961,997,TRAFFIC COLLISION,Veh vs Bike,19,M,Hispanic/Latin/Mexican,101,STREET,NORDHOFF                     ST,AQUEDUCT                     AV,34.2427,-118.4702,34.2427,-118.4702
171923651,12/25/17,12/25/17,1615,19,Mission,1964,997,TRAFFIC COLLISION,Veh vs Bike,37,M,Hispanic/Latin/Mexican,101,STREET,PLUMMER                      ST,CEDROS                       AV,34.2427,-118.4535,34.2427,-118.4535
191917887,10/14/19,10/14/19,1020,19,Mission,1966,997,TRAFFIC COLLISION,Veh vs Bike,14,M,Hispanic/Latin/Mexican,101,STREET,PLUMMER                      ST,VAN NUYS                     BL,34.2427,-118.4502,34.2427,-118.4502
201914811,9/22/20,9/22/20,1255,19,Mission,1963,997,TRAFFIC COLLISION,Veh vs Bike,76,M,Hispanic/Latin/Mexican,101,STREET,VAN NUYS                     BL,PLUMMER                      ST,34.2427,-118.4502,34.2427,-118.4502
181913360,6/27/18,6/27/18,815,19,Mission,1963,997,TRAFFIC COLLISION,Veh vs Bike,60,M,Hispanic/Latin/Mexican,101,STREET,PLUMMER,VAN NUYS,34.2427,-118.4502,34.2427,-118.4502
161918216,9/8/16,9/8/16,1606,19,Mission,1963,997,TRAFFIC COLLISION,Veh vs Bike,20,F,White,101,STREET,PLUMMER                      ST,WOODMAN                      AV,34.2427,-118.448,34.2427,-118.448
151917781,9/8/15,9/8/15,840,19,Mission,1963,997,TRAFFIC COLLISION,Veh vs Bike,43,M,Hispanic/Latin/Mexican,101,STREET,WOODMAN                      AV,PLUMMER                      ST,34.2427,-118.4453,34.2427,-118.4453
201906025,2/12/20,2/12/19,630,19,Mission,1967,997,TRAFFIC COLLISION,Veh vs Bike,31,M,Hispanic/Latin/Mexican,101,STREET,BEACHY                       AV,OSBORNE                      ST,34.2405,-118.4302,34.2405,-118.4302
131910943,4/25/13,4/25/13,1645,19,Mission,1966,997,TRAFFIC COLLISION,Veh vs Bike,84,F,White,101,STREET,WOODMAN                      AV,TERRA BELLA                  ST,34.2399,-118.4435,34.2399,-118.4435
141922312,11/15/14,11/15/14,730,19,Mission,1962,997,TRAFFIC COLLISION,Veh vs Bike,47,M,Hispanic/Latin/Mexican,101,STREET,TUPPER                       ST,LEMONA                       AV,34.2392,-118.4588,34.2392,-118.4588
161909321,4/3/16,4/1/16,1800,19,Mission,1964,997,TRAFFIC COLLISION,Veh vs Bike,33,M,Hispanic/Latin/Mexican,101,STREET,VAN NUYS                     BL,TUPPER                       ST,34.2391,-118.4502,34.2391,-118.4502
171916713,8/19/17,8/19/17,1720,19,Mission,1966,997,TRAFFIC COLLISION,Veh vs Bike,35,M,Hispanic/Latin/Mexican,101,STREET,TUPPER                       ST,VAN NUYS                     BL,34.2391,-118.4502,34.2391,-118.4502
131913472,6/9/13,6/9/13,1350,19,Mission,1979,997,TRAFFIC COLLISION,Veh vs Bike,,M,Hispanic/Latin/Mexican,101,STREET,OTTOMAN                      ST,LEV                          AV,34.236,-118.4184,34.236,-118.4184
141915664,7/19/14,7/19/14,1755,19,Mission,1961,997,TRAFFIC COLLISION,Veh vs Bike,55,M,Hispanic/Latin/Mexican,101,STREET,NORDHOFF,ORION,34.2356,-118.472,34.2356,-118.472
161906719,2/19/16,2/19/16,2035,19,Mission,1961,997,TRAFFIC COLLISION,Veh vs Bike,30,M,White,101,STREET,ORION                        AV,NORDHOFF                     ST,34.2356,-118.472,34.2356,-118.472
171906848,2/24/17,2/24/17,745,19,Mission,1961,997,TRAFFIC COLLISION,Veh vs Bike,,M,Hispanic/Latin/Mexican,101,STREET,NORDHOFF                     ST,ORION                        AV,34.2356,-118.472,34.2356,-118.472
171921541,11/12/17,11/12/17,1715,19,Mission,1971,997,TRAFFIC COLLISION,Veh vs Bike,,M,Hispanic/Latin/Mexican,101,STREET,NORDHOFF                     ST,ORION                        AV,34.2356,-118.472,34.2356,-118.472
161906590,2/17/16,2/17/16,800,19,Mission,1961,997,TRAFFIC COLLISION,Veh vs Bike,,M,Hispanic/Latin/Mexican,101,STREET,NORDHOFF                     ST,LANGDON                      AV,34.2356,-118.4698,34.2356,-118.4698
191917144,9/27/19,9/27/19,730,19,Mission,1972,997,TRAFFIC COLLISION,Veh vs Bike,18,M,Hispanic/Latin/Mexican,101,STREET,NORDHOFF                     ST,SEPULVEDA                    BL,34.2355,-118.4676,34.2355,-118.4676
191909812,5/3/19,5/3/19,1500,19,Mission,1971,997,TRAFFIC COLLISION,Veh vs Bike,27,F,Hispanic/Latin/Mexican,101,STREET,NORDHOFF                     ST,SEPULVEDA                    BL,34.2355,-118.4676,34.2355,-118.4676
131918832,9/5/13,9/5/13,1000,19,Mission,1971,997,TRAFFIC COLLISION,Veh vs Bike,64,M,White,101,STREET,NORDHOFF                     ST,SEPULVEDA                    BL,34.2355,-118.4676,34.2355,-118.4676
131917528,8/16/13,8/16/13,1220,19,Mission,1971,997,TRAFFIC COLLISION,Veh vs Bike,26,M,Hispanic/Latin/Mexican,102,SIDEWALK,NORDHOFF                     ST,SEPULVEDA                    BL,34.2355,-118.4676,34.2355,-118.4676
131919027,9/8/13,9/8/13,1200,19,Mission,1971,997,TRAFFIC COLLISION,Veh vs Bike,26,F,Hispanic/Latin/Mexican,101,STREET,SEPULVEDA                    BL,NORDHOFF                     ST,34.2355,-118.4676,34.2355,-118.4676
151906755,2/24/15,2/24/15,745,19,Mission,1971,997,TRAFFIC COLLISION,Veh vs Bike,29,F,Hispanic/Latin/Mexican,101,STREET,SEPULVEDA                    BL,NORDHOFF                     ST,34.2355,-118.4676,34.2355,-118.4676
151908368,3/26/15,3/25/15,1655,19,Mission,1942,997,TRAFFIC COLLISION,Veh vs Bike,21,M,Hispanic/Latin/Mexican,101,STREET,NORDHOFF                     ST,SEPULVEDA                    BL,34.2355,-118.4676,34.2355,-118.4676
171913951,6/29/17,6/29/17,1355,19,Mission,1971,997,TRAFFIC COLLISION,Veh vs Bike,52,M,Hispanic/Latin/Mexican,101,STREET,SEPULVEDA                    BL,NORDHOFF                     ST,34.2355,-118.4676,34.2355,-118.4676
191911446,6/5/19,6/5/19,1250,19,Mission,1972,997,TRAFFIC COLLISION,Veh vs Bike,53,F,Hispanic/Latin/Mexican,101,STREET,NORDHOFF,COLUMBUS,34.2355,-118.4654,34.2355,-118.4654
161913964,6/26/16,6/25/16,2130,19,Mission,1972,997,TRAFFIC COLLISION,Veh vs Bike,34,M,Other,101,STREET,NORDHOFF                     ST,BURNET                       AV,34.2355,-118.4654,34.2355,-118.4654
181919950,10/31/18,10/31/18,1751,19,Mission,1972,997,TRAFFIC COLLISION,Veh vs Bike,81,M,Unknown,101,STREET,NORDHOFF                     ST,COLUMBUS                     AV,34.2355,-118.4654,34.2355,-118.4654
131917474,8/15/13,8/15/13,715,19,Mission,1964,997,TRAFFIC COLLISION,Veh vs Bike,41,F,Other,101,STREET,NORDHOFF                     ST,KESTER                       AV,34.2355,-118.4569,34.2355,-118.4569
142007698,3/22/14,3/21/14,1830,20,Olympic,2015,997,TRAFFIC COLLISION,Veh vs Bike,58,M,Black,101,STREET,NEW HAMPSHIRE                AV,BEVERLY                      BL,34.0763,-118.293,34.0763,-118.293
142008334,4/4/14,4/4/14,930,20,Olympic,2081,997,TRAFFIC COLLISION,Veh vs Bike,55,M,Hispanic/Latin/Mexican,101,STREET,WASHINGTON                   BL,SAINT ANDREWS                PL,34.0399,-118.3116,34.0399,-118.3116
142007884,3/26/14,3/25/14,1745,20,Olympic,2042,997,TRAFFIC COLLISION,Veh vs Bike,28,F,Hispanic/Latin/Mexican,101,STREET,9TH,GRAMERCY,34.0559,-118.3122,34.0559,-118.3122
151904342,1/8/15,1/8/15,1605,19,Mission,1974,997,TRAFFIC COLLISION,Veh vs Bike,,M,Hispanic/Latin/Mexican,101,STREET,NORDHOFF                     ST,WILLIS                       AV,34.2355,-118.4553,34.2355,-118.4553
142004840,1/19/14,1/19/14,1700,20,Olympic,2027,997,TRAFFIC COLLISION,Veh vs Bike,39,M,Hispanic/Latin/Mexican,101,STREET,5TH                          ST,BERENDO                      AV,34.0654,-118.2941,34.0654,-118.2941
142005937,2/13/14,2/13/14,1630,20,Olympic,2011,997,TRAFFIC COLLISION,Veh vs Bike,25,F,Hispanic/Latin/Mexican,101,STREET,WESTERN,1ST,34.0737,-118.3091,34.0737,-118.3091
142004389,1/10/14,1/10/14,1625,20,Olympic,2015,997,TRAFFIC COLLISION,Veh vs Bike,66,F,Other Asian,108,PARKING LOT,NORMANDIE                    AV,1ST                          ST,34.0738,-118.3004,34.0738,-118.3004
142009191,4/24/14,4/24/14,1605,20,Olympic,2045,997,TRAFFIC COLLISION,Veh vs Bike,,M,Hispanic/Latin/Mexican,101,STREET,JAMES M WOOD,NORMANDIE,34.0559,-118.2998,34.0559,-118.2998
141913304,6/8/14,6/7/14,1950,19,Mission,1974,997,TRAFFIC COLLISION,Veh vs Bike,22,M,Hispanic/Latin/Mexican,101,STREET,CEDROS                       AV,NORDHOFF                     ST,34.2355,-118.4536,34.2355,-118.4536
142006124,2/17/14,2/17/14,1050,20,Olympic,2029,997,TRAFFIC COLLISION,Veh vs Bike,,M,Hispanic/Latin/Mexican,101,STREET,SHATTO                       PL,6TH                          ST,34.0637,-118.2899,34.0637,-118.2899
142007619,3/20/14,3/20/14,1305,20,Olympic,2033,997,TRAFFIC COLLISION,Veh vs Bike,24,M,Other Asian,101,STREET,HOBART,7TH,34.0597,-118.3053,34.0597,-118.3053
142009044,4/21/14,4/20/14,1902,20,Olympic,2041,997,TRAFFIC COLLISION,Veh vs Bike,,M,Hispanic/Latin/Mexican,101,STREET,5TH                          AV,OLYMPIC                      BL,34.0535,-118.3196,34.0535,-118.3196
142005438,2/2/14,2/2/14,1415,20,Olympic,2081,997,TRAFFIC COLLISION,Veh vs Bike,,M,Hispanic/Latin/Mexican,101,STREET,VENICE,SAINT ANDREWS,34.0436,-118.3116,34.0436,-118.3116
142005473,2/3/14,2/3/14,1710,20,Olympic,2064,997,TRAFFIC COLLISION,Veh vs Bike,29,M,Hispanic/Latin/Mexican,101,STREET,KINGSLEY                     DR,PICO                         BL,34.0472,-118.3031,34.0472,-118.3031
142008423,4/6/14,4/6/14,2005,20,Olympic,2033,997,TRAFFIC COLLISION,Veh vs Bike,23,M,Hispanic/Latin/Mexican,104,DRIVEWAY,OXFORD                       AV,8TH                          ST,34.0577,-118.3078,34.0577,-118.3078
151917938,9/11/15,9/11/15,20,19,Mission,1964,997,TRAFFIC COLLISION,Veh vs Bike,21,M,Black,101,STREET,NORDHOFF                     ST,TOBIAS                       AV,34.2354,-118.4517,34.2354,-118.4517
142007450,3/17/14,3/17/14,655,20,Olympic,2074,997,TRAFFIC COLLISION,Veh vs Bike,47,M,Black,101,STREET,VENICE                       BL,HARVARD                      BL,34.0436,-118.3041,34.0436,-118.3041
142006636,2/28/14,2/27/14,1950,20,Olympic,2038,997,TRAFFIC COLLISION,Veh vs Bike,34,M,Hispanic/Latin/Mexican,101,STREET,VERMONT,8TH,34.0578,-118.2916,34.0578,-118.2916
142004043,1/2/14,1/2/14,50,20,Olympic,2029,997,TRAFFIC COLLISION,Veh vs Bike,,M,Hispanic/Latin/Mexican,101,STREET,VERMONT                      AV,4TH                          ST,34.0654,-118.2916,34.0654,-118.2916
142004838,1/19/14,1/19/14,1210,20,Olympic,2021,997,TRAFFIC COLLISION,Veh vs Bike,26,F,Other Asian,101,STREET,4TH,WESTMINSTER,34.0672,-118.3162,34.0672,-118.3162
142007801,3/24/14,3/24/14,1430,20,Olympic,2019,997,TRAFFIC COLLISION,Veh vs Bike,,F,Hispanic/Latin/Mexican,101,STREET,COMMONWEALTH,2ND,34.0705,-118.2857,34.0705,-118.2857
142004758,1/17/14,1/17/14,1810,20,Olympic,2026,997,TRAFFIC COLLISION,Veh vs Bike,48,F,Hispanic/Latin/Mexican,101,STREET,KENMORE                      AV,3RD                          AV,34.0691,-118.2966,34.0691,-118.2966
142006374,2/22/14,2/22/14,1845,20,Olympic,2071,997,TRAFFIC COLLISION,Veh vs Bike,58,M,Hispanic/Latin/Mexican,101,STREET,VENICE                       BL,ARLINGTON                    BL,34.0436,-118.3177,34.0436,-118.3177
142005555,2/5/14,2/5/14,855,20,Olympic,2023,997,TRAFFIC COLLISION,Veh vs Bike,27,F,Korean,101,STREET,KINGSLEY                     DR,4TH                          ST,34.0672,-118.3029,34.0672,-118.3029
142008071,3/30/14,3/30/14,835,20,Olympic,2054,997,TRAFFIC COLLISION,Veh vs Bike,55,M,Black,101,STREET,OLYMPIC                      BL,IROLO                        ST,34.0526,-118.301,34.0526,-118.301
142005161,1/27/14,1/27/14,1820,20,Olympic,2011,997,TRAFFIC COLLISION,Veh vs Bike,58,M,Hispanic/Latin/Mexican,101,STREET,VAN NESS                     AV,1ST                          ST,34.0763,-118.3157,34.0763,-118.3157
142005115,1/26/14,1/26/14,1645,20,Olympic,2029,997,TRAFFIC COLLISION,Veh vs Bike,23,M,Other Asian,101,STREET,WILSHIRE                     BL,SHATTO                       PL,34.0618,-118.2899,34.0618,-118.2899
142006503,2/25/14,2/25/14,1400,20,Olympic,2046,997,TRAFFIC COLLISION,Veh vs Bike,64,M,Hispanic/Latin/Mexican,101,STREET,NEW HAMPSHIRE                AV,8TH                          ST,34.0578,-118.2929,34.0578,-118.2929
142006436,2/24/14,2/24/14,1250,20,Olympic,2025,997,TRAFFIC COLLISION,Veh vs Bike,,M,Hispanic/Latin/Mexican,101,STREET,3RD                          ST,ALEXANDRIA                   AV,34.0691,-118.2979,34.0691,-118.2979
171905371,1/27/17,1/27/17,1015,19,Mission,1964,997,TRAFFIC COLLISION,Veh vs Bike,41,F,White,101,STREET,NORDHOFF                     ST,VAN NUYS                     BL,34.2354,-118.4517,34.2354,-118.4517
142007213,3/12/14,3/12/14,1750,20,Olympic,2019,997,TRAFFIC COLLISION,Veh vs Bike,,M,Hispanic/Latin/Mexican,101,STREET,BEVERLY,MADISON,34.0764,-118.2892,34.0764,-118.2892
171920364,10/23/17,10/23/17,1340,19,Mission,1964,997,TRAFFIC COLLISION,Veh vs Bike,45,M,Hispanic/Latin/Mexican,102,SIDEWALK,NORDHOFF                     ST,VAN NUYS                     BL,34.2354,-118.4517,34.2354,-118.4517
142005805,2/10/14,2/10/14,1135,20,Olympic,2076,997,TRAFFIC COLLISION,Veh vs Bike,31,F,Hispanic/Latin/Mexican,101,STREET,PICO                         BL,FEDORA                       ST,34.0473,-118.2976,34.0473,-118.2976
191917425,10/3/19,10/3/19,1030,19,Mission,1974,997,TRAFFIC COLLISION,Veh vs Bike,54,M,Hispanic/Latin/Mexican,101,STREET,VAN NUYS                     BL,NORDHOFF                     ST,34.2354,-118.4502,34.2354,-118.4502
142008328,4/4/14,4/4/14,1030,20,Olympic,2022,997,TRAFFIC COLLISION,Veh vs Bike,23,M,Other Asian,101,STREET,WESTERN                      AV,3RD                          ST,34.069,-118.3091,34.069,-118.3091
142005151,1/27/14,1/27/14,1400,20,Olympic,2042,997,TRAFFIC COLLISION,Veh vs Bike,37,F,Other,101,STREET,9TH                          ST,WILTON                       AV,34.0559,-118.3142,34.0559,-118.3142
142009865,5/9/14,5/8/14,1240,20,Olympic,2049,997,TRAFFIC COLLISION,Veh vs Bike,32,M,Black,101,STREET,VERMONT,VENICE,34.0443,-118.2916,34.0443,-118.2916
142007464,3/18/14,3/17/14,2010,20,Olympic,2001,997,TRAFFIC COLLISION,Veh vs Bike,46,M,Hispanic/Latin/Mexican,101,STREET,GOWER                        AV,MELROSE                      AV,34.0835,-118.3227,34.0835,-118.3227
142008418,4/6/14,4/6/14,1145,20,Olympic,2038,997,TRAFFIC COLLISION,Veh vs Bike,20,M,Hispanic/Latin/Mexican,101,STREET,VERMONT,7TH                          ST,34.0598,-118.2916,34.0598,-118.2916
142008882,4/16/14,4/16/14,1630,20,Olympic,2049,997,TRAFFIC COLLISION,Veh vs Bike,50,M,Hispanic/Latin/Mexican,101,STREET,VERMONT,JAMES M WOOD,34.056,-118.2916,34.056,-118.2916
142008680,4/12/14,4/12/14,2250,20,Olympic,2026,997,TRAFFIC COLLISION,Veh vs Bike,28,M,Black,101,STREET,3RD                          ST,KENMORE                      AV,34.0691,-118.2967,34.0691,-118.2967
142006911,3/6/14,3/5/14,2240,20,Olympic,2027,997,TRAFFIC COLLISION,Veh vs Bike,24,M,Hispanic/Latin/Mexican,101,STREET,5TH                          ST,VERMONT                      AV,34.0654,-118.2916,34.0654,-118.2916
201908969,4/21/20,4/21/20,1350,19,Mission,1964,997,TRAFFIC COLLISION,Veh vs Bike,59,M,Hispanic/Latin/Mexican,101,STREET,VAN NUYS,NORDHOFF,34.2354,-118.4502,34.2354,-118.4502
142009909,5/9/14,5/9/14,1655,20,Olympic,2005,997,TRAFFIC COLLISION,Veh vs Bike,30,M,Hispanic/Latin/Mexican,101,STREET,ARDMORE                      AV,MELROSE                      AV,34.0836,-118.3017,34.0836,-118.3017
142006333,2/21/14,2/21/14,1530,20,Olympic,2023,997,TRAFFIC COLLISION,Veh vs Bike,51,F,Black,101,STREET,4TH                          ST,COMMONWEALTH                 ST,34.0667,-118.2857,34.0667,-118.2857
142006460,2/24/14,2/24/14,1520,20,Olympic,2076,997,TRAFFIC COLLISION,Veh vs Bike,55,M,Black,101,STREET,PICO                         BL,FEDORA                       ST,34.0473,-118.2976,34.0473,-118.2976
